325 0 5 23 0 0 0
0 0 4 25 0 0 0
4 0 4 25 0 0 0
8 0 4 25 0 0 0
12 0 4 25 0 0 0
16 0 5 25 0 0 0
21 0 9 25 0 0 0
30 0 2 25 0 0 0
32 0 2 25 0 0 0
34 0 2 25 0 0 0
36 0 7 25 0 0 0
43 0 6 25 0 0 0
49 0 2 25 0 0 0
51 0 5 25 0 0 0
56 0 2 25 0 0 0
58 0 5 25 0 0 0
63 0 5 25 0 0 0
68 0 3 25 0 0 0
71 0 5 25 0 0 0
76 0 5 25 0 0 0
81 0 5 25 0 0 0
86 0 6 25 0 0 0
92 0 6 25 0 0 0
98 0 7 25 0 0 0
105 0 5 25 0 0 0
110 0 5 25 0 0 0
115 0 2 25 0 0 0
117 0 2 25 0 0 0
119 0 3 25 0 0 0
122 0 4 25 0 0 0
126 0 3 25 0 0 0
129 0 8 25 0 0 0
137 0 2 25 0 0 0
139 0 12 25 0 -2 0
151 0 11 25 0 0 0
162 0 9 25 0 0 0
171 0 12 25 0 0 0
183 0 10 25 0 0 0
193 0 12 25 0 0 0
205 0 10 25 0 0 0
215 0 11 25 0 0 0
226 0 8 25 0 0 0
234 0 9 25 0 0 0
243 0 18 25 0 -6 0
261 0 14 25 0 -6 0
275 0 15 25 0 -2 0
290 0 14 25 0 -2 0
0 24 10 25 0 0 0
10 24 10 25 0 0 0
20 24 13 25 0 -2 0
33 24 17 25 0 -5 0
50 24 10 25 0 0 0
60 24 12 25 0 -2 0
72 24 12 25 0 0 0
84 24 12 25 0 0 0
96 24 16 25 0 -2 0
112 24 15 25 0 -4 0
127 24 12 25 0 -4 0
139 24 10 25 0 0 0
149 24 3 25 0 0 0
152 24 5 25 0 0 0
157 24 3 25 0 0 0
160 24 4 25 0 0 0
164 24 6 25 0 0 0
170 24 2 25 0 0 0
172 24 5 25 0 0 0
177 24 4 25 0 0 0
181 24 5 25 0 0 0
186 24 6 25 0 0 0
192 24 5 25 0 0 0
197 24 6 25 -2 -2 0
203 24 5 25 0 1 0
208 24 5 25 0 0 0
213 24 3 25 0 1 0
216 24 5 25 -4 0 0
221 24 5 25 0 0 0
226 24 3 25 0 -1 0
229 24 9 25 0 0 0
238 24 6 25 0 0 0
244 24 5 25 0 1 0
249 24 6 25 0 0 0
255 24 6 25 0 0 0
261 24 5 25 0 0 0
266 24 4 25 0 1 0
270 24 3 25 0 1 0
273 24 6 25 0 -1 0
279 24 6 25 0 0 0
285 24 10 25 0 0 0
295 24 6 25 0 0 0
301 24 6 25 0 0 0
307 24 5 25 0 0 0
312 24 3 25 0 0 0
315 24 1 25 0 0 0
316 24 3 25 0 0 0
319 24 5 25 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 47 12 25 0 -2 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
18 47 10 25 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
35 47 12 25 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
55 47 8 25 -1 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
12 47 5 25 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
29 47 5 25 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
48 47 6 25 0 0 0
