500 0 5 23 0 0 -1
0 0 5 23 0 0 -1
5 0 5 23 0 0 -1
10 0 5 23 0 0 -1
15 0 5 23 0 0 -1
20 0 7 23 0 0 -1
27 0 11 23 0 0 -1
38 0 2 23 0 0 -1
40 0 3 23 0 0 -1
43 0 3 23 0 0 -1
46 0 8 23 0 0 -1
54 0 7 23 0 0 -1
61 0 2 23 0 0 -1
63 0 7 23 0 0 -1
70 0 3 23 0 0 -1
73 0 6 23 0 0 -1
79 0 6 23 0 0 -1
85 0 3 23 0 0 -1
88 0 6 23 0 0 -1
94 0 6 23 0 0 -1
100 0 6 23 0 0 -1
106 0 7 23 0 0 -1
113 0 7 23 0 0 -1
120 0 8 23 0 0 -1
128 0 6 23 0 0 -1
134 0 6 23 0 0 -1
140 0 3 23 0 0 -1
143 0 3 23 0 0 -1
146 0 4 23 0 0 -1
150 0 5 23 0 0 -1
155 0 4 23 0 0 -1
159 0 10 23 0 0 -1
169 0 2 23 0 0 -1
171 0 15 23 0 -3 -1
186 0 14 23 0 0 -1
200 0 11 23 0 0 -1
211 0 15 23 0 0 -1
226 0 13 23 0 0 -1
239 0 15 23 0 0 -1
254 0 13 23 0 0 -1
267 0 14 23 0 0 -1
281 0 10 23 0 0 -1
291 0 11 23 0 0 -1
302 0 22 23 0 -8 -1
324 0 17 23 0 -8 -1
341 0 19 23 0 -3 -1
360 0 18 23 0 -3 -1
0 24 13 23 0 0 0
13 24 13 23 0 0 0
26 24 16 23 0 -3 0
42 24 21 23 0 -7 0
63 24 12 23 0 0 0
75 24 15 23 0 -3 0
90 24 15 23 0 0 0
105 24 14 23 0 0 0
119 24 20 23 0 -3 0
139 24 19 23 0 -6 0
158 24 15 23 0 -6 0
173 24 12 23 0 0 0
185 24 3 23 0 0 0
188 24 6 23 0 0 0
194 24 3 23 0 0 0
197 24 5 23 0 0 0
202 24 7 23 0 0 0
209 24 2 23 0 0 0
211 24 7 23 0 0 0
218 24 5 23 0 0 0
223 24 6 23 0 0 0
229 24 8 23 0 0 0
237 24 6 23 0 0 0
243 24 7 23 -2 -2 0
250 24 6 23 0 1 0
256 24 6 23 0 0 0
262 24 4 23 0 1 0
266 24 6 23 -4 0 0
272 24 6 23 0 0 0
278 24 4 23 0 -1 0
282 24 11 23 0 0 0
293 24 7 23 0 0 0
300 24 6 23 0 1 0
306 24 7 23 0 0 0
313 24 7 23 0 0 0
320 24 6 23 0 0 0
326 24 5 23 0 1 0
331 24 4 23 0 1 0
335 24 8 23 0 -1 0
343 24 7 23 0 0 0
350 24 12 23 0 0 0
362 24 8 23 0 0 0
370 24 8 23 0 0 0
378 24 7 23 0 0 0
385 24 4 23 0 0 0
389 24 1 23 0 0 0
390 24 4 23 0 0 0
394 24 6 23 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 47 15 23 0 -4 1
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
22 47 13 23 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
42 47 15 23 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
64 47 12 23 -1 0 1
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
15 47 7 23 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
35 47 6 23 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
57 47 8 23 0 0 0
